index,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,path
270,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,day,tas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.day.tas.gn/
271,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,day,ua,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.day.ua.gn/
272,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp370,r1i1p1f1,day,va,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp370.r1i1p1f1.day.va.gn/
273,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,ccb,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.ccb.gn/
274,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,cct,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.cct.gn/
275,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,ci,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.ci.gn/
276,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,cl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.cl.gn/
277,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,cli,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.cli.gn/
278,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,clivi,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.clivi.gn/
279,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,clt,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.clt.gn/
280,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,clw,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.clw.gn/
281,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,clwvi,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.clwvi.gn/
282,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,evspsbl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.evspsbl.gn/
283,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,hfls,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.hfls.gn/
284,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,hfss,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.hfss.gn/
285,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,hur,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.hur.gn/
286,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,hurs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.hurs.gn/
287,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,hus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.hus.gn/
288,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,huss,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.huss.gn/
289,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,pr,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.pr.gn/
290,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,prc,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.prc.gn/
291,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,prsn,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.prsn.gn/
292,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,prw,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.prw.gn/
293,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,ps,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.ps.gn/
294,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,psl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.psl.gn/
295,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rlds,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rlds.gn/
296,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rldscs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rldscs.gn/
297,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rlus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rlus.gn/
298,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rlut,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rlut.gn/
299,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rlutcs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rlutcs.gn/
300,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rsds,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rsds.gn/
301,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rsdscs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rsdscs.gn/
302,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rsdt,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rsdt.gn/
303,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rsus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rsus.gn/
304,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rsuscs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rsuscs.gn/
305,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rsut,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rsut.gn/
306,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,rsutcs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.rsutcs.gn/
307,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,sbl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.sbl.gn/
308,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,sci,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.sci.gn/
309,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,sfcWind,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.sfcWind.gn/
310,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,ta,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.ta.gn/
311,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,tas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.tas.gn/
312,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,tauu,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.tauu.gn/
313,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,tauv,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.tauv.gn/
314,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,ts,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.ts.gn/
315,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,ua,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.ua.gn/
316,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,uas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.uas.gn/
317,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,va,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.va.gn/
318,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,vas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.vas.gn/
319,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,wap,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.wap.gn/
320,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,Amon,zg,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Amon.zg.gn/
321,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,day,pr,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.day.pr.gn/
322,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,day,psl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.day.psl.gn/
323,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,day,ta,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.day.ta.gn/
324,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,day,tas,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.day.tas.gn/
325,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,day,ua,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.day.ua.gn/
326,ScenarioMIP,CMCC,CMCC-CM2-SR5,ssp585,r1i1p1f1,day,va,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.day.va.gn/
327,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,ccb,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.ccb.gn/
328,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,cct,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.cct.gn/
329,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,ci,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.ci.gn/
330,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,cl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.cl.gn/
331,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,cli,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.cli.gn/
332,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,clivi,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.clivi.gn/
333,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,clt,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.clt.gn/
334,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,clw,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.clw.gn/
335,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,clwvi,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.clwvi.gn/
336,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,evspsbl,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.evspsbl.gn/
337,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,hfls,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.hfls.gn/
338,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,hfss,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.hfss.gn/
339,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,hur,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.hur.gn/
340,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,hurs,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.hurs.gn/
341,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,hus,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.hus.gn/
342,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,huss,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.huss.gn/
343,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,pr,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.pr.gn/
344,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,prc,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.prc.gn/
345,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,prsn,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.prsn.gn/
346,ScenarioMIP,CMCC,CMCC-ESM2,ssp245,r1i1p1f1,Amon,prw,gn,https://object-store.brno.openstack.cloud.e-infra.cz/swift/v1/KEY_db4f6691a81f49d0a8dda59b26259b5b/vo.enes.org-cmip6/CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp245.r1i1p1f1.Amon.prw.gn/
